	reco_1	reco_2	reco_3	reco_4	reco_5	MSE_1	MSE_2	MSE_3	MSE_4	MSE_5	nb1	nb2	nb3	nb4	nb5	id	titre
9305	1651.0	6783.0	3353.0	9602.0	6749.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9305	Anathème, tome 1 : Car tu es née poussière
9306	7651.0	3236.0	3663.0	5962.0	9960.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9306	Nocturnes Rouges, tome 6 : Par-delà la haine
9307	3825.0	11119.0	270.0	7980.0	7048.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9307	Cartland, tome 6 : Les Doigts du chaos
9308	10479.0	4605.0	7148.0	2467.0	1344.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9308	Les fonctionnaires, Tome 10 : Pleins pots
9309	4662.0	4858.0	6635.0	2404.0	7487.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9309	Les Gendarmes, tome 12 : Tête à clic !
9310	154.0	7251.0	10675.0	9564.0	8231.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9310	Di Cazzo, tome 2 : Di Cazzo contre les maîtres du monde
9311	8794.0	9263.0	4209.0	6588.0	4332.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	9311	Méchant Benjamin, Tome 1 : Ah non !
9312	4948.0	3357.0	35.0	3147.0	2493.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9312	Cédille, tome 3 : mystère au musée
9313	7123.0	3420.0	2213.0	23.0	7238.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9313	Fox, tome 7 : Los Alamos, Trinity
9314	10142.0	241.0	8909.0	7258.0	11002.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9314	Selen présente, tome 15 : Route 69
9315	9141.0	5905.0	9702.0	10434.0	3345.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9315	Selen, numéro 30 : La Baronne avale la fumée
9316	10452.0	8881.0	5353.0	5415.0	2388.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9316	Les démons des Carpathes, Tome 3 : Les legions de l'enfer
9317	729.0	1545.0	2174.0	2964.0	768.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9317	Le p'tit bout d'chique, tome 1: Le p'tit bout d'chique
9318	5432.0	7199.0	6335.0	6435.0	1243.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9318	Myrtil fauvette, tome 1 : Parole de diable...
9319	1796.0	5421.0	4730.0	5819.0	2483.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9319	Sienna, Tome 2 
9320	4858.0	1413.0	4643.0	629.0	6635.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	1.0	0.0	9320	Les aigles décapitées, tome 20 : L'ordre du temple
9321	10725.0	10213.0	6749.0	7575.0	10889.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9321	666, tome 6 : Missa dicta est
9322	8158.0	7060.0	5126.0	4136.0	5837.0	0.0	3.75	3.75	0.0	0.0	0.0	1.0	1.0	0.0	0.0	9322	Les survivants de l'Atlantique, tome 8 : Un océan de larmes et de sang
9323	8253.0	10664.0	2818.0	9320.0	4662.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	9323	Code McCallum, tome 4 : Jungles
9324	4389.0	9795.0	8210.0	9049.0	6347.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9324	Michel Vaillant, tome 53 : La nuit de Carnac
9325	2595.0	4613.0	3321.0	7757.0	3441.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9325	Drôles d'histoires de métro, boulot, dodo
9326	1963.0	7718.0	4024.0	4923.0	3730.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9326	Frontière, Tome 3 : Post mortem
9327	307.0	5561.0	8493.0	10624.0	5403.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9327	Les chroniques de Magon, tome 6 : Héritage
9328	10775.0	8540.0	9779.0	9134.0	3058.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9328	Les chroniques de Magon, tome 4 : Exil
9329	7986.0	247.0	7597.0	11049.0	2863.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	9329	Yoni, tome 1 : DollyMorphing
9330	10019.0	1544.0	9516.0	10677.0	2285.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9330	Lock, tome 4 : Abrasombra
9331	8425.0	10857.0	5876.0	1582.0	7680.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9331	Arno, tome 4 : 18 Brumaire
9332	5063.0	3050.0	8851.0	11198.0	1240.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9332	Angeline, Tome 2 : Mississpipi Queen
9333	3906.0	5964.0	11267.0	5133.0	7280.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9333	Dilbert, Tome 1 : Dis-le avec ton corps
9334	3298.0	8291.0	4700.0	1108.0	7573.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9334	Le temps des bombes, tome 2 : L'esprit de révolte
9335	8509.0	6489.0	5234.0	8201.0	8927.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9335	Michel Chien fidèle, tome 1 : Casse la baraque
9336	6680.0	6224.0	334.0	8547.0	5211.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9336	Gorn, Tome 11 : La mémoire des ombres
9337	11264.0	2982.0	9528.0	2654.0	9860.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9337	Rat's, Tome 9 : Cradolapino
9338	11002.0	7685.0	10001.0	3591.0	3499.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9338	Gil St-André, tome 8 : Le sacrifice
9339	7671.0	7740.0	9339.0	5537.0	10616.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9339	Le Fond du Monde, tome 6 : La grande terre
9340	1074.0	5063.0	1797.0	818.0	241.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9340	Les Minettos desperados, tome 2 : l'étoile des rocheuses
9341	9341.0	4918.0	7245.0	9595.0	10691.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	9341	Sammy, tome 30 : Les gorilles portent jupon
9342	8323.0	4134.0	4808.0	3719.0	8310.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9342	L'Histoire de chaque jour, Tome 2 : Pierre est parfois triste
9343	6989.0	10321.0	5854.0	6705.0	338.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9343	Chronique de la Maison Le Quéant, tome 7 : Coeur aventureux
9344	4569.0	4919.0	5716.0	7298.0	9285.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9344	Géographie martienne, tome 2 : Mons Olimpus
9345	11196.0	3821.0	9866.0	6583.0	8358.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9345	Le grand scandale, tome 3 : San Francisco
9346	2757.0	10301.0	1017.0	5990.0	6862.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9346	Georges et Louis, tome 2 : Introduction à la psychologie de bazar
9347	1878.0	9795.0	9252.0	5223.0	5256.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9347	Selen, tome 18 : Démons et délices
9348	2247.0	11031.0	9419.0	8204.0	3354.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9348	Shaman, Tome 3 : Cendres et poussière
9349	11162.0	8898.0	4024.0	4808.0	9600.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9349	Ian Kalédine, tome 9 : Le secret du château Flambard
9350	10596.0	6667.0	2450.0	8850.0	5974.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9350	Destins, tome 14 : Ellen
9351	122.0	2360.0	8830.0	9620.0	730.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9351	Le Monde d'Edena, Tome 6 : Les réparateurs
9352	8625.0	1397.0	10654.0	6767.0	625.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9352	Saria, tome 1 : Les trois clés
9353	3984.0	4993.0	2783.0	5252.0	2742.0	0.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	9353	L'ordre du chaos, Tome 3 : Nostradamus
9354	1145.0	399.0	9594.0	9814.0	10712.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9354	Les nouvelles aventures de Cubitus, tome 8 : La guerre des boulons
9355	10389.0	10496.0	9827.0	4197.0	11189.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9355	Questor, tome 2 : L'affaire atlante
9356	6806.0	6261.0	5134.0	6972.0	10641.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9356	Patacrèpe et Couillalère, tome 1 : Patacrèpe et Couillalère sont de bons amis
9357	4647.0	11071.0	10289.0	9512.0	4256.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9357	Zodiaque, tome 6 : Le supplice de la vierge
9358	8519.0	8048.0	10001.0	8840.0	1734.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	9358	Scotland Yard, tome 2 : Poupées de sang
9359	260.0	2989.0	7546.0	8699.0	10568.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9359	Le chômeur et sa belle, tome 2 : Vers une relation d'adultes ...
9360	241.0	9374.0	6632.0	6524.0	6525.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9360	Le petit Spirou présente, Tome 5 : Mon tendre amour
9361	3600.0	5027.0	5328.0	7218.0	8341.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9361	Bob et Bobette, tome 145 : Le pot aux roses
9362	10445.0	6453.0	7280.0	6249.0	3645.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9362	Victor Walou, Tome 1 : Victor Walou coince la bulle !
9363	5089.0	1488.0	10986.0	1486.0	3925.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9363	Top Linotte, Tome 1 : Trop stylé !
9364	6801.0	8495.0	7768.0	3036.0	7177.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9364	Les Ripoupons, tome 2 : On remet une couche !
9365	8016.0	9486.0	10992.0	4024.0	8954.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9365	La Vache, tome 6 : Les Tigres de papier
9366	1557.0	9086.0	5220.0	9064.0	3150.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9366	Mort Cinder, tome 2 : La Tour de Babel
9367	631.0	6029.0	6734.0	6735.0	5561.0	7.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	9367	Thomas Silane, tome 4 : Objectifs
9368	4729.0	6461.0	6756.0	7686.0	8395.0	0.0	11.44421933884243	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	9368	Les aventures de Buck Danny, tome 3 : La revanche des fils du ciel
9369	1548.0	3086.0	4929.0	6282.0	7240.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9369	Chick Bill, tome 57 : Le Convoi rouge
9370	2163.0	4768.0	1826.0	10043.0	9923.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9370	Dans les villages, tome 4 : Le Rêveur de réalité
9371	1764.0	9260.0	10477.0	10478.0	10686.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9371	Maigrir, c'est l'horreur
9372	11052.0	11035.0	10160.0	5882.0	7720.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9372	La galerie des Illustres, tome 1 : 200 auteurs essentiels de la bande dessinée
9373	2734.0	7732.0	11021.0	8554.0	10772.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9373	Black Stone, tome 2 : New-York
9374	6144.0	3658.0	2428.0	519.0	6293.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9374	Les P'tits diables, H.S. : Ça va être ta fête Maman !
9375	11124.0	5754.0	8599.0	5454.0	6953.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9375	Alix - Intégrale, tome 1 : Les aventures égyptiennes
9376	5883.0	4762.0	5120.0	4073.0	7248.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9376	C.R.S = détresse, tome 6 : La rossée du matin
9377	9175.0	3942.0	4168.0	2801.0	3076.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9377	Cupidon, tome 21 : Le noeud du problème
9378	643.0	786.0	1173.0	1515.0	796.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9378	Edika, tome 27 : Peurs bleues
9379	6576.0	6031.0	309.0	10610.0	3036.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9379	Aster, Tome 3 : Yajnah
9380	8526.0	8857.0	4404.0	6290.0	6165.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9380	Largo Winch - Roman, tome 2 : La Cyclope
9381	7269.0	2702.0	3355.0	4233.0	5361.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9381	Le Cycle de Tai-Dor, tome 3 : Gilles de Tai-Dor
9382	1937.0	10786.0	8302.0	6325.0	10207.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9382	Jeannette Pointu, tome 11 : Le monstre
9383	8468.0	1394.0	9062.0	11049.0	5235.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9383	Jeannette Pointu, tome 15 : Aventure virtuelle
9384	9146.0	8591.0	303.0	5438.0	10015.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9384	Groom Lake, Tome 2 : Leur grand secret
9385	10666.0	5709.0	6972.0	1603.0	8975.0	0.0	0.0	0.0	7.0	0.0	1.0	0.0	0.0	1.0	0.0	9385	Les pieds dedans, tome 1 : Villa Mon rêve
9386	2707.0	9037.0	7102.0	6255.0	7900.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9386	Les gardiens du Maser, Tome 7 : La jeune reine
9387	7088.0	6051.0	10814.0	1291.0	10021.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9387	Supermurgeman, Tome 2 : La menace communiste
9388	11175.0	4191.0	5653.0	3616.0	9271.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	9388	Pin-up, tome 7 : Las Vegas
9389	10125.0	3640.0	8942.0	8824.0	7636.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9389	Les Labourdet, tome 3 : La vérité vient du désert
9390	4123.0	4569.0	4919.0	5716.0	7298.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9390	Tout Jijé, 1954-1955
9391	648.0	701.0	811.0	2099.0	3639.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9391	Katz, Tome 1 : Y a du poil dans mon cafééééé !!!
9392	9985.0	11161.0	2763.0	1957.0	3995.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9392	Nathalie, Tome 17 : Le tour du monde en 80 bourdes
9393	10283.0	5339.0	6416.0	11080.0	8806.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	9393	Bécassine, tome 12 : Bécassine au Pays basque
9394	4034.0	6032.0	4320.0	10251.0	6719.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9394	La Maison Dieu, tome 2 : La Voix intérieure
9395	10788.0	7563.0	3338.0	3637.0	6454.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9395	Lait entier, tome 1 : Sacrées vaches
9396	7057.0	2974.0	6830.0	10549.0	4353.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9396	Lothario Grimm, tome 1: Le Château de la sagesse
9397	2431.0	6909.0	8722.0	5357.0	3596.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9397	Captain Tsubasa World Youth, tome 1 : Tsubasa Ohzora : 'Je vais bien !!'
9398	10593.0	3752.0	8405.0	2687.0	6108.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9398	Benoît Brisefer, tome 10 : La Route du Sud
9399	7948.0	5405.0	11214.0	2179.0	5004.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	9399	Giacomo C, tome 3 : La dame au coeur de suie
9400	5709.0	5714.0	1139.0	10963.0	11154.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9400	La Reine Margot, tome 3 : le Comte de la Mole
9401	7575.0	10798.0	10825.0	3702.0	2358.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9401	Niumao, tome 1 : Gare au chat chinois !
9402	10576.0	5494.0	8882.0	519.0	2340.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9402	Sang-de-Lune, tome 4 : Rouge-Vent
9403	1376.0	6348.0	4954.0	1742.0	9227.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9403	Enwin, tome 2 : Le Fils Perdu
9404	66.0	8495.0	1527.0	10067.0	5635.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9404	Le Boss, tome 6 : Des sous !
9405	10114.0	7359.0	6838.0	2410.0	2084.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9405	Billy the Cat, tome 7 : La bande à Billy
9406	616.0	4930.0	10136.0	7140.0	3018.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9406	Dieter Lumpen ( Les aventures de ), tome 4 : Le prix de Charon
9407	6430.0	6216.0	7215.0	3386.0	705.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9407	Anto et Antin, tome 2 : Père Noël, qui es-tu ?
9408	7503.0	7053.0	5561.0	4581.0	4284.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9408	Standard de Liège, tome 2 : Tous ensemble !
9409	9834.0	652.0	3567.0	10107.0	4299.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9409	I.S.S. Snipers, tome 4 : Sharp
9410	11172.0	4859.0	35.0	9893.0	1195.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9410	La cantoche, tome 4 : Faut pas gaspiller !
9411	109.0	5237.0	5728.0	11167.0	2229.0	12.75	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	9411	La Cagoule, tome 3 : La charge du sanglier
9412	9100.0	6681.0	1979.0	1093.0	5399.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9412	Le petit grumeau illustré, tome 2 : Chroniques de la lose parentale
9413	1388.0	1079.0	2976.0	9019.0	1516.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9413	Hypertext, tome 2 : La croisée des chemins
9414	4720.0	335.0	630.0	9892.0	4534.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9414	Histoire dessinée de la France, tome 5 : Qui est Charlemagne ? 
9415	8308.0	11027.0	7818.0	4628.0	3777.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9415	Ariol, tome 16 : Naphtaline nous dit toutou
9416	2235.0	424.0	4841.0	2246.0	1954.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9416	Télétravail, nouveau mode d'emploi
9417	5770.0	7953.0	1026.0	10462.0	10848.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9417	L'économie en BD, tome 2 : La macroéconomie
9418	8905.0	2474.0	6710.0	10774.0	5643.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	9418	Les Maîtres-Saintiers, tome 3 : Bénie entre toutes les femmes, 1884
9419	9348.0	11031.0	9730.0	10567.0	2247.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9419	Columbia, tome 1 : Commandant Papa
9420	2246.0	3109.0	3420.0	9165.0	5367.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9420	Nelson, tome 17 : Cancre intergalactique
9421	1054.0	5855.0	1544.0	10692.0	10906.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9421	Emile et Margot, tome 2 : Monstrueuses Betises
9422	7919.0	7615.0	3293.0	9552.0	1688.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9422	Les 24 heures de la BD : Dinner, breakfast, lunch
9423	8664.0	9389.0	9712.0	2338.0	7636.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9423	Les aventures de Buck Danny, tome 3 : Les fantômes du soleil levant
9424	2200.0	615.0	10177.0	9564.0	8310.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9424	3 Histoires de Schtroumpfs, tome 9 : Les Schtroumpfs de papier
9425	3123.0	2432.0	4859.0	5447.0	11029.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9425	Les Dragz, tome 3 : Apocalypse Dragz
9426	11001.0	1210.0	6589.0	9050.0	4861.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9426	Cactus Club, tome 2 : Plages cinq étoiles
9427	7050.0	11188.0	26.0	6686.0	9984.0	7.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	9427	Gloria Victis, tome 4 : Ludi Romani
9428	8983.0	5514.0	2619.0	1700.0	10753.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9428	Zouk, tome 10 : L'amitié, c'est magique
9429	9429.0	2818.0	9720.0	1328.0	9819.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9429	Les Centaures, tome 3 : l'Odyssée
9430	1763.0	7620.0	7624.0	8725.0	9730.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9430	Corinne et Jeannot, tome 5 : De pire en pire
9431	3112.0	7686.0	6782.0	8413.0	9204.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9431	Le courrier de Casablanca, tome 1 : Christina
9432	1055.0	7547.0	6528.0	3973.0	9935.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9432	Général Léonardo, tome 2 : Croisade vers la Terre Sainte
9433	889.0	676.0	8188.0	9260.0	10742.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9433	Boogy & Rana, tome 2 : La Fièvre du mardi soir
9434	10900.0	10278.0	5846.0	10625.0	4287.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9434	Preacher, Livre V
9435	3250.0	3502.0	409.0	4011.0	5811.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9435	Freaks' Squeele Rouge, tome 1 : Coeur ardent
9436	6558.0	9354.0	9457.0	10913.0	4818.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9436	Yuna, Tome 1 : La Prophétie de Winog
9437	6072.0	8987.0	10031.0	3985.0	5211.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9437	Succubes, Tome 2 : Roxelane
9438	173.0	587.0	424.0	406.0	4201.0	0.0	0.0	0.0	0.0	3.75	0.0	0.0	0.0	0.0	1.0	9438	Aquablue, tome 14 : Standard-Island
9439	9439.0	1721.0	7689.0	1050.0	1175.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	9439	La tour sombre (Comics), tome 2 : The Gunslinger Born 2/3
9440	10620.0	1106.0	5021.0	2793.0	5560.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9440	Sorceline, tome 4 : Rêve et cauchemort !
9441	11166.0	6370.0	6737.0	6946.0	2405.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9441	Les Colombes du Roi-Soleil, tome 3 : Charlotte la rebelle (BD)
9442	8929.0	3310.0	641.0	2966.0	6973.0	46.40719595567753	0.0	11.407195955677532	0.0	0.0	5.0	0.0	1.0	0.0	0.0	9442	Infinity 8, tome 2 : Retour vers le Führer
9443	6550.0	4515.0	4238.0	5842.0	1703.0	3.75	12.75	0.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	9443	Akira, Tome 11 : Chocs
9444	10135.0	2498.0	5992.0	9080.0	1141.0	22.25	0.0	3.25	0.0	0.0	5.0	0.0	1.0	0.0	0.0	9444	109, rue des Soupirs, tome 2 : Fantômes sur le grill
9445	2464.0	2402.0	5657.0	7555.0	2759.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9445	Cathares, Tome 1 : Le sang des martyrs
9446	6423.0	10839.0	9476.0	4166.0	4330.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9446	Ariol, tome 9 : Les dents du lapin
9447	7427.0	4597.0	8994.0	9073.0	5645.0	0.0	0.0	0.0	8.764723809518264	0.0	0.0	0.0	0.0	3.0	0.0	9447	Le scorpion, tome 13 : Tamose l'Égyptien
9448	1818.0	7805.0	690.0	7896.0	8097.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	9448	Ernest et Rebecca, tome 6 : La boîte à blagues
9449	6629.0	927.0	8139.0	5810.0	4912.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9449	Oracle, tome 6 : Le Supplicié
9450	9067.0	812.0	1593.0	4342.0	8404.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9450	Cycle d'Inari, tome 1 : L'âme et la matière
